Outcome,Approach,Estimate,SE,CI_Lower,CI_Upper,Correlation,Measure,Selection
O1,Bivariate Selection on zscore,1.5004774548988211,0.17471516670711734,1.1580357281528713,1.842919181644771,studyspecific,log OR,0.5
O2,Bivariate Selection on zscore,1.0706384696534306,0.4039520577826553,0.2788924363994262,1.8623845029074348,studyspecific,log OR,0.5
O1,Naive estimate,1.5258884967988182,0.18431678074616942,1.1646342447899605,1.887142748807676,studyspecific,log OR,0.6000000000000001
O2,Naive estimate,1.30327996897,0.429583235662521,0.4613122987092765,2.145247639230724,studyspecific,log OR,0.6000000000000001
O1,Bivariate Selection on effect,1.5161619968220295,0.17858571306806448,1.166133999208623,1.8661899944354359,studyspecific,log OR,0.6000000000000001
O2,Bivariate Selection on effect,0.9603018711628352,0.3872411754876531,0.20130916720703518,1.719294575118635,studyspecific,log OR,0.6000000000000001
O1,Bivariate Selection on zscore,1.498549788749401,0.1753925501539134,1.1547803904477307,1.8423191870510713,studyspecific,log OR,0.6000000000000001
O2,Bivariate Selection on zscore,1.0156439807021627,0.40042037675628117,0.23082004225985153,1.8004679191444737,studyspecific,log OR,0.6000000000000001
O1,Naive estimate,1.5258884967988182,0.18431678074616942,1.1646342447899605,1.887142748807676,studyspecific,log OR,0.7000000000000001
O2,Naive estimate,1.30327996897,0.429583235662521,0.4613122987092765,2.145247639230724,studyspecific,log OR,0.7000000000000001
O1,Bivariate Selection on effect,1.5168923763140891,0.17987513695039203,1.1643371078913207,1.8694476447368575,studyspecific,log OR,0.7000000000000001
O2,Bivariate Selection on effect,0.9138554335983411,0.37828640547962594,0.1724140788582743,1.6552967883384078,studyspecific,log OR,0.7000000000000001
O1,Bivariate Selection on zscore,1.4964988315799128,0.1758840393373198,1.1517661144787659,1.8412315486810598,studyspecific,log OR,0.7000000000000001
O2,Bivariate Selection on zscore,0.9644465193700762,0.39705632208766795,0.18621612807824706,1.7426769106619053,studyspecific,log OR,0.7000000000000001
O1,Naive estimate,1.5258884967988182,0.18431678074616942,1.1646342447899605,1.887142748807676,studyspecific,log OR,0.8
O2,Naive estimate,1.30327996897,0.429583235662521,0.4613122987092765,2.145247639230724,studyspecific,log OR,0.8
O1,Bivariate Selection on effect,1.517529071126358,0.18112613871771738,1.162521839239632,1.8725363030130842,studyspecific,log OR,0.8
O2,Bivariate Selection on effect,0.8765562150469345,0.369470851791921,0.15239334553476935,1.6007190845590995,studyspecific,log OR,0.8
O1,Bivariate Selection on zscore,1.4943451836397552,0.17618837729502523,1.1490159641415056,1.8396744031380048,studyspecific,log OR,0.8
O2,Bivariate Selection on zscore,0.9170374959015684,0.39380895190914866,0.14517195015963702,1.6889030416434996,studyspecific,log OR,0.8
O1,Naive estimate,1.5258884967988182,0.18431678074616942,1.1646342447899605,1.887142748807676,studyspecific,log OR,0.9
O2,Naive estimate,1.30327996897,0.429583235662521,0.4613122987092765,2.145247639230724,studyspecific,log OR,0.9
O1,Bivariate Selection on effect,1.51816002812143,0.18231115566145023,1.1608301630249875,1.8754898932178725,studyspecific,log OR,0.9
O2,Bivariate Selection on effect,0.8476808201000238,0.36125278865141586,0.13962535434324874,1.5557362858567987,studyspecific,log OR,0.9
O1,Bivariate Selection on zscore,1.492157582904688,0.17631568093690678,1.1465788482683508,1.8377363175410253,studyspecific,log OR,0.9
O2,Bivariate Selection on zscore,0.8734942071576981,0.39054845870130966,0.10801922810313114,1.638969186212265,studyspecific,log OR,0.9
O1,Naive estimate,1.5258884967988182,0.18431678074616942,1.1646342447899605,1.887142748807676,studyspecific,log OR,1
O2,Naive estimate,1.30327996897,0.429583235662521,0.4613122987092765,2.145247639230724,studyspecific,log OR,1
O1,Bivariate Selection on effect,1.5188453577466121,0.1834001882340788,1.1593809888078177,1.8783097266854065,studyspecific,log OR,1
O2,Bivariate Selection on effect,0.8261011314329062,0.3539714242753582,0.13231713985320415,1.5198851230126083,studyspecific,log OR,1
O1,Bivariate Selection on zscore,1.4900350255672774,0.17628886808554098,1.1445088441196172,1.8355612070149376,studyspecific,log OR,1
O2,Bivariate Selection on zscore,0.8339525578050758,0.3871788806457846,0.07508195173933807,1.5928231638708135,studyspecific,log OR,1
O1,Naive estimate,1.5258884967988182,0.18431678074616942,1.1646342447899605,1.887142748807676,studyspecific,log OR,1.1
O2,Naive estimate,1.30327996897,0.429583235662521,0.4613122987092765,2.145247639230724,studyspecific,log OR,1.1
O1,Bivariate Selection on effect,1.5196074293268986,0.18437230210961428,1.1582377171920546,1.8809771414617427,studyspecific,log OR,1.1
O2,Bivariate Selection on effect,0.8104883649011039,0.3477958450738669,0.12880850855632475,1.4921682212458829,studyspecific,log OR,1.1
O1,Bivariate Selection on zscore,1.488081197372348,0.17614156406045375,1.1428437318138587,1.8333186629308373,studyspecific,log OR,1.1
O2,Bivariate Selection on zscore,0.7985189876814982,0.38369728390594016,0.04647231122585549,1.550565664137141,studyspecific,log OR,1.1
O1,Naive estimate,1.5258884967988182,0.18431678074616942,1.1646342447899605,1.887142748807676,studyspecific,log OR,1.2000000000000002
O2,Naive estimate,1.30327996897,0.429583235662521,0.4613122987092765,2.145247639230724,studyspecific,log OR,1.2000000000000002
O1,Bivariate Selection on effect,1.5204393741827373,0.1852194245137925,1.157409302135704,1.8834694462297707,studyspecific,log OR,1.2000000000000002
O2,Bivariate Selection on effect,0.7995166798218155,0.3427342903211495,0.12775747079236255,1.4712758888512685,studyspecific,log OR,1.2000000000000002
O1,Bivariate Selection on zscore,1.486381292114887,0.17591274037576057,1.1415923209783962,1.8311702632513776,studyspecific,log OR,1.2000000000000002
O2,Bivariate Selection on zscore,0.7671845383077032,0.380187459271877,0.02201711813482421,1.5123519584805822,studyspecific,log OR,1.2000000000000002
O1,Naive estimate,1.5258884967988182,0.18431678074616942,1.1646342447899605,1.887142748807676,studyspecific,log OR,1.3
O2,Naive estimate,1.30327996897,0.429583235662521,0.4613122987092765,2.145247639230724,studyspecific,log OR,1.3
O1,Bivariate Selection on effect,1.5213191965896544,0.18594463405266198,1.156867713846437,1.885770679332872,studyspecific,log OR,1.3
O2,Bivariate Selection on effect,0.7920070244214891,0.33868621533767734,0.12818204235964148,1.4558320064833365,studyspecific,log OR,1.3
O1,Bivariate Selection on zscore,1.484988478683508,0.17564023430928627,1.1407336194373068,1.829243337929709,studyspecific,log OR,1.3
O2,Bivariate Selection on zscore,0.7397847906862481,0.37677446454153635,0.0013068401848369549,1.4782627411876592,studyspecific,log OR,1.3
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0
O1,Bivariate Selection on effect,1.100981892419324,0.1306923845926758,0.8448248186176794,1.3571389662209685,studyspecific,log RR,0
O2,Bivariate Selection on effect,1.587114961451236,0.3767737786416288,0.8486383553136436,2.3255915675888286,studyspecific,log RR,0
O1,Bivariate Selection on zscore,1.100981892419324,0.1306923845926758,0.8448248186176794,1.3571389662209685,studyspecific,log RR,0
O2,Bivariate Selection on zscore,1.587114961451236,0.3767737786416288,0.8486383553136436,2.3255915675888286,studyspecific,log RR,0
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0.1
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0.1
O1,Bivariate Selection on effect,1.1044461536896908,0.13253178268938862,0.8446838596184891,1.3642084477608925,studyspecific,log RR,0.1
O2,Bivariate Selection on effect,1.519302458060519,0.3735448293752714,0.7871545924849871,2.251450323636051,studyspecific,log RR,0.1
O1,Bivariate Selection on zscore,1.10077774959383,0.13218976758456505,0.8416858051280824,1.3598696940595776,studyspecific,log RR,0.1
O2,Bivariate Selection on zscore,1.5263331970117924,0.3741309658730623,0.7930365039005902,2.2596298901229943,studyspecific,log RR,0.1
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0.2
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0.2
O1,Bivariate Selection on effect,1.1074157790229588,0.13436794376061656,0.8440546092521504,1.3707769487937673,studyspecific,log RR,0.2
O2,Bivariate Selection on effect,1.4542339915199058,0.3697836149734493,0.7294581061719452,2.1790098768678665,studyspecific,log RR,0.2
O1,Bivariate Selection on zscore,1.100189380682906,0.13378946266977887,0.8379620338501393,1.3624167275156727,studyspecific,log RR,0.2
O2,Bivariate Selection on zscore,1.467639542879041,0.37060441948149797,0.741254880695305,2.194024205062777,studyspecific,log RR,0.2
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0.30000000000000004
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0.30000000000000004
O1,Bivariate Selection on effect,1.109933602275743,0.13612972346606578,0.843119344282254,1.3767478602692318,studyspecific,log RR,0.30000000000000004
O2,Bivariate Selection on effect,1.3927087295667653,0.3654004365067052,0.6765238740136231,2.1088935851199073,studyspecific,log RR,0.30000000000000004
O1,Bivariate Selection on zscore,1.0992600831610566,0.13539976652956326,0.8338765407631126,1.3646436255590007,studyspecific,log RR,0.30000000000000004
O2,Bivariate Selection on zscore,1.412112797855041,0.3661334111663728,0.6944913119689502,2.129734283741132,studyspecific,log RR,0.30000000000000004
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0.4
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0.4
O1,Bivariate Selection on effect,1.1120719343370913,0.13775256985309312,0.8420768974250288,1.3820669712491538,studyspecific,log RR,0.4
O2,Bivariate Selection on effect,1.3356658793323248,0.36049499343118313,0.629095692207206,2.042236066457444,studyspecific,log RR,0.4
O1,Bivariate Selection on zscore,1.0980815977365739,0.13693041480144028,0.829697984725751,1.3664652107473967,studyspecific,log RR,0.4
O2,Bivariate Selection on zscore,1.3608117228306464,0.3608500338527581,0.6535456564792406,2.0680777891820523,studyspecific,log RR,0.4
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0.5
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0.5
O1,Bivariate Selection on effect,1.1139346322988284,0.1392015123994569,0.8410996679958929,1.386769596601764,studyspecific,log RR,0.5
O2,Bivariate Selection on effect,1.2839112440835228,0.3554681256057178,0.5871937178963159,1.9806287702707297,studyspecific,log RR,0.5
O1,Bivariate Selection on zscore,1.0967707421045474,0.13831529633840609,0.8256727612812715,1.3678687229278232,studyspecific,log RR,0.5
O2,Bivariate Selection on zscore,1.3145585179696362,0.35508148245333643,0.6185988123610968,2.0105182235781758,studyspecific,log RR,0.5
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0.6000000000000001
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0.6000000000000001
O1,Bivariate Selection on effect,1.1156503265967082,0.14047976826157013,0.8403099808040306,1.3909906723893857,studyspecific,log RR,0.6000000000000001
O2,Bivariate Selection on effect,1.2378146930463796,0.350902535711065,0.5500457230526922,1.925583663040067,studyspecific,log RR,0.6000000000000001
O1,Bivariate Selection on zscore,1.0954373186150936,0.13952340431685156,0.8219714461540646,1.3689031910761227,studyspecific,log RR,0.6000000000000001
O2,Bivariate Selection on zscore,1.273770714250553,0.3492453284153676,0.5892498705564325,1.9582915579446736,studyspecific,log RR,0.6000000000000001
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0.7000000000000001
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0.7000000000000001
O1,Bivariate Selection on effect,1.1173566758357256,0.14162113046372385,0.8397792601268269,1.3949340915446244,studyspecific,log RR,0.7000000000000001
O2,Bivariate Selection on effect,1.1971866908475692,0.3473309284748202,0.5164180710369216,1.877955310658217,studyspecific,log RR,0.7000000000000001
O1,Bivariate Selection on zscore,1.0941592221471557,0.14055563477297092,0.8186701779921326,1.3696482663021787,studyspecific,log RR,0.7000000000000001
O2,Bivariate Selection on zscore,1.2384268657596635,0.3437148710810662,0.5647457184407738,1.9121080130785533,studyspecific,log RR,0.7000000000000001
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0.8
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0.8
O1,Bivariate Selection on effect,1.1191828137260922,0.14267324532611436,0.839543252886908,1.3988223745652764,studyspecific,log RR,0.8
O2,Bivariate Selection on effect,1.1613731204644584,0.3450603615431533,0.485054811839878,1.837691429089039,studyspecific,log RR,0.8
O1,Bivariate Selection on zscore,1.0929735803193295,0.14143309611791444,0.8157647119282172,1.3701824487104417,studyspecific,log RR,0.8
O2,Bivariate Selection on zscore,1.2081574571509948,0.33873305537422344,0.5442406686175169,1.8720742456844728,studyspecific,log RR,0.8
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,0.9
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,0.9
O1,Bivariate Selection on effect,1.121236481677921,0.1436810368938284,0.8396216493660174,1.4028513139898247,studyspecific,log RR,0.9
O2,Bivariate Selection on effect,1.129467321752062,0.344127754987572,0.45497692197642103,1.8039577215277032,studyspecific,log RR,0.9
O1,Bivariate Selection on zscore,1.091882157193193,0.14218457383229177,0.8132003924819011,1.3705639219044847,studyspecific,log RR,0.9
O2,Bivariate Selection on zscore,1.1823917917667015,0.3343987559284165,0.5269702301470052,1.8378133533863978,studyspecific,log RR,0.9
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,1
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,1
O1,Bivariate Selection on effect,1.123597567254282,0.1446757619068727,0.8400330739168115,1.4071620605917525,studyspecific,log RR,1
O2,Bivariate Selection on effect,1.1005198925352069,0.3443544077859136,0.4255852532748162,1.7754545317955976,studyspecific,log RR,1
O1,Bivariate Selection on zscore,1.090863703611378,0.14283772565080743,0.8109017613357954,1.3708256458869605,studyspecific,log RR,1
O2,Bivariate Selection on zscore,1.1604937484496012,0.33070141481194426,0.5123189754181905,1.8086685214810119,studyspecific,log RR,1
O1,Naive estimate,1.1121869206196429,0.13974105686210384,0.8382994820083556,1.3860743592309301,studyspecific,log RR,1.1
O2,Naive estimate,1.4716664052936383,0.4121497947082398,0.6638676514299114,2.279465159157365,studyspecific,log RR,1.1
O1,Bivariate Selection on effect,1.1263163570396006,0.14567055270431545,0.8408020737391424,1.411830640340059,studyspecific,log RR,1.1
O2,Bivariate Selection on effect,1.073683635969043,0.34543340393726285,0.3966341642520077,1.7507331076860781,studyspecific,log RR,1.1
O1,Bivariate Selection on zscore,1.0898865676904135,0.14341479257413622,0.8087935742451065,1.3709795611357205,studyspecific,log RR,1.1
O2,Bivariate Selection on zscore,1.141853904769541,0.3275689978649974,0.4998186689541462,1.783889140584936,studyspecific,log RR,1.1
